session_id,session_config_id,game_id,cpu_model,gpu_model,ram_gb,drive_type,laptop,resolution,graphics_preset,vsync,antialiasing,texture_quality,special_effects,npc_count,player_actions,background_process_count,label_target,tweak_affinity,tweak_game_mode,tweak_hags,tweak_low_timer_resolution,tweak_power_plan,tweak_priority,tweak_recording_off,tweak_registry_preset,tweak_service,mean_fps,fps_1pct,fps_0_1pct,mean_frametime,frametime_p95,cpu_util,gpu_util,vram_util,temperature
synthetic-00024-04,cfg-00024,warzone,AMD Ryzen 5 5600X,NVIDIA RTX 4060,24,NVMe,0,1280x720,medium,off,taa,medium,high,81,164,60,max_fps,0,0,0,1,0,0,0,0,0,126.32,99.34,79.47,7.916,10.066,92.9,50.88,46.0,64.0
synthetic-00024-05,cfg-00024,warzone,AMD Ryzen 5 5600X,NVIDIA RTX 4060,24,NVMe,0,1280x720,medium,off,taa,medium,high,81,164,60,max_fps,0,0,0,0,1,0,0,0,0,129.81,100.51,80.41,7.704,9.949,92.12,50.88,46.0,64.0
synthetic-00024-06,cfg-00024,warzone,AMD Ryzen 5 5600X,NVIDIA RTX 4060,24,NVMe,0,1280x720,medium,off,taa,medium,high,81,164,60,max_fps,0,0,0,0,0,1,0,0,0,132.41,105.98,84.78,7.553,9.436,91.54,50.88,46.0,64.0
synthetic-00024-07,cfg-00024,warzone,AMD Ryzen 5 5600X,NVIDIA RTX 4060,24,NVMe,0,1280x720,medium,off,taa,medium,high,81,164,60,max_fps,0,0,0,0,0,0,1,0,0,126.57,95.04,76.03,7.901,10.522,92.85,50.88,46.0,64.0
synthetic-00024-08,cfg-00024,warzone,AMD Ryzen 5 5600X,NVIDIA RTX 4060,24,NVMe,0,1280x720,medium,off,taa,medium,high,81,164,60,max_fps,0,0,0,0,0,0,0,1,0,130.58,103.32,82.65,7.658,9.679,91.94,50.88,46.0,64.0
synthetic-00024-09,cfg-00024,warzone,AMD Ryzen 5 5600X,NVIDIA RTX 4060,24,NVMe,0,1280x720,medium,off,taa,medium,high,81,164,60,max_fps,0,0,0,0,0,0,0,0,1,127.91,98.12,78.5,7.818,10.192,92.55,50.88,46.0,64.0
synthetic-00024-10,cfg-00024,warzone,AMD Ryzen 5 5600X,NVIDIA RTX 4060,24,NVMe,0,1280x720,medium,off,taa,medium,high,81,164,60,max_fps,1,0,1,0,0,1,0,0,1,144.46,130.92,104.74,6.922,7.638,88.82,50.88,46.0,64.0
synthetic-00024-11,cfg-00024,warzone,AMD Ryzen 5 5600X,NVIDIA RTX 4060,24,NVMe,0,1280x720,medium,off,taa,medium,high,81,164,60,max_fps,1,0,0,1,1,0,0,0,0,139.2,124.01,99.2,7.184,8.064,90.01,50.88,46.0,64.0
synthetic-00024-12,cfg-00024,warzone,AMD Ryzen 5 5600X,NVIDIA RTX 4060,24,NVMe,0,1280x720,medium,off,taa,medium,high,81,164,60,max_fps,1,0,0,0,0,0,0,1,0,139.0,120.5,96.4,7.194,8.299,90.05,50.88,46.0,64.0
synthetic-00025-00,cfg-00025,fortnite,Intel Core i5-12400F,NVIDIA RTX 4070,16,NVMe,1,2560x1440,medium,off,off,high,high,174,176,88,balanced,0,0,0,0,0,0,0,0,0,96.48,68.51,51.52,10.365,14.597,99.0,54.2,47.28,82.6
synthetic-00025-01,cfg-00025,fortnite,Intel Core i5-12400F,NVIDIA RTX 4070,16,NVMe,1,2560x1440,medium,off,off,high,high,174,176,88,balanced,1,0,0,0,0,0,0,0,0,103.52,81.99,61.65,9.66,12.197,97.18,54.2,47.28,82.6
synthetic-00025-02,cfg-00025,fortnite,Intel Core i5-12400F,NVIDIA RTX 4070,16,NVMe,1,2560x1440,medium,off,off,high,high,174,176,88,balanced,0,1,0,0,0,0,0,0,0,100.1,75.59,56.85,9.99,13.229,98.17,54.2,47.28,82.6
synthetic-00025-03,cfg-00025,fortnite,Intel Core i5-12400F,NVIDIA RTX 4070,16,NVMe,1,2560x1440,medium,off,off,high,high,174,176,88,balanced,0,0,1,0,0,0,0,0,0,98.6,71.97,54.12,10.142,13.895,98.61,54.2,47.28,82.6
synthetic-00025-04,cfg-00025,fortnite,Intel Core i5-12400F,NVIDIA RTX 4070,16,NVMe,1,2560x1440,medium,off,off,high,high,174,176,88,balanced,0,0,0,1,0,0,0,0,0,97.83,74.99,56.39,10.222,13.335,98.83,54.2,47.28,82.6
synthetic-00025-05,cfg-00025,fortnite,Intel Core i5-12400F,NVIDIA RTX 4070,16,NVMe,1,2560x1440,medium,off,off,high,high,174,176,88,balanced,0,0,0,0,1,0,0,0,0,104.77,83.36,62.69,9.545,11.996,96.82,54.2,47.28,82.6
synthetic-00025-06,cfg-00025,fortnite,Intel Core i5-12400F,NVIDIA RTX 4070,16,NVMe,1,2560x1440,medium,off,off,high,high,174,176,88,balanced,0,0,0,0,0,1,0,0,0,103.49,81.89,61.58,9.663,12.212,97.19,54.2,47.28,82.6
synthetic-00025-07,cfg-00025,fortnite,Intel Core i5-12400F,NVIDIA RTX 4070,16,NVMe,1,2560x1440,medium,off,off,high,high,174,176,88,balanced,0,0,0,0,0,0,1,0,0,98.02,71.02,53.4,10.202,14.081,98.78,54.2,47.28,82.6
synthetic-00025-08,cfg-00025,fortnite,Intel Core i5-12400F,NVIDIA RTX 4070,16,NVMe,1,2560x1440,medium,off,off,high,high,174,176,88,balanced,0,0,0,0,0,0,0,1,0,100.95,76.92,57.84,9.906,13.0,97.92,54.2,47.28,82.6
synthetic-00025-09,cfg-00025,fortnite,Intel Core i5-12400F,NVIDIA RTX 4070,16,NVMe,1,2560x1440,medium,off,off,high,high,174,176,88,balanced,0,0,0,0,0,0,0,0,1,100.64,76.79,57.75,9.936,13.023,98.01,54.2,47.28,82.6
synthetic-00025-10,cfg-00025,fortnite,Intel Core i5-12400F,NVIDIA RTX 4070,16,NVMe,1,2560x1440,medium,off,off,high,high,174,176,88,balanced,1,0,1,1,0,0,0,1,0,109.44,97.6,73.39,9.137,10.246,95.46,54.2,47.28,82.6
synthetic-00025-11,cfg-00025,fortnite,Intel Core i5-12400F,NVIDIA RTX 4070,16,NVMe,1,2560x1440,medium,off,off,high,high,174,176,88,balanced,0,0,1,0,1,0,1,1,0,110.7,95.03,71.46,9.034,10.523,95.1,54.2,47.28,82.6
synthetic-00025-12,cfg-00025,fortnite,Intel Core i5-12400F,NVIDIA RTX 4070,16,NVMe,1,2560x1440,medium,off,off,high,high,174,176,88,balanced,1,1,0,0,1,0,0,1,0,116.75,109.6,82.42,8.565,9.124,93.34,54.2,47.28,82.6
synthetic-00026-00,cfg-00026,valorant,Intel Core i7-13700K,NVIDIA RTX 3060 Laptop,16,NVMe,0,1280x720,ultra,off,fxaa,low,high,137,135,91,quality,0,0,0,0,0,0,0,0,0,214.77,151.91,121.53,4.656,6.583,99.0,50.88,44.56,64.0
synthetic-00026-01,cfg-00026,valorant,Intel Core i7-13700K,NVIDIA RTX 3060 Laptop,16,NVMe,0,1280x720,ultra,off,fxaa,low,high,137,135,91,quality,1,0,0,0,0,0,0,0,0,217.14,159.25,127.4,4.605,6.28,99.0,50.88,44.56,64.0
synthetic-00026-02,cfg-00026,valorant,Intel Core i7-13700K,NVIDIA RTX 3060 Laptop,16,NVMe,0,1280x720,ultra,off,fxaa,low,high,137,135,91,quality,0,1,0,0,0,0,0,0,0,223.04,168.12,134.49,4.484,5.948,98.78,50.88,44.56,64.0
synthetic-00026-03,cfg-00026,valorant,Intel Core i7-13700K,NVIDIA RTX 3060 Laptop,16,NVMe,0,1280x720,ultra,off,fxaa,low,high,137,135,91,quality,0,0,1,0,0,0,0,0,0,219.5,159.6,127.68,4.556,6.266,99.0,50.88,44.56,64.0
synthetic-00026-04,cfg-00026,valorant,Intel Core i7-13700K,NVIDIA RTX 3060 Laptop,16,NVMe,0,1280x720,ultra,off,fxaa,low,high,137,135,91,quality,0,0,0,1,0,0,0,0,0,215.83,153.6,122.88,4.633,6.51,99.0,50.88,44.56,64.0
synthetic-00026-05,cfg-00026,valorant,Intel Core i7-13700K,NVIDIA RTX 3060 Laptop,16,NVMe,0,1280x720,ultra,off,fxaa,low,high,137,135,91,quality,0,0,0,0,1,0,0,0,0,223.79,166.75,133.4,4.468,5.997,98.68,50.88,44.56,64.0
synthetic-00026-06,cfg-00026,valorant,Intel Core i7-13700K,NVIDIA RTX 3060 Laptop,16,NVMe,0,1280x720,ultra,off,fxaa,low,high,137,135,91,quality,0,0,0,0,0,1,0,0,0,230.62,182.25,145.8,4.336,5.487,97.79,50.88,44.56,64.0
synthetic-00026-07,cfg-00026,valorant,Intel Core i7-13700K,NVIDIA RTX 3060 Laptop,16,NVMe,0,1280x720,ultra,off,fxaa,low,high,137,135,91,quality,0,0,0,0,0,0,1,0,0,218.21,157.48,125.98,4.583,6.35,99.0,50.88,44.56,64.0
synthetic-00026-08,cfg-00026,valorant,Intel Core i7-13700K,NVIDIA RTX 3060 Laptop,16,NVMe,0,1280x720,ultra,off,fxaa,low,high,137,135,91,quality,0,0,0,0,0,0,0,1,0,222.61,165.47,132.37,4.492,6.044,98.84,50.88,44.56,64.0
synthetic-00026-09,cfg-00026,valorant,Intel Core i7-13700K,NVIDIA RTX 3060 Laptop,16,NVMe,0,1280x720,ultra,off,fxaa,low,high,137,135,91,quality,0,0,0,0,0,0,0,0,1,224.42,171.14,136.91,4.456,5.843,98.6,50.88,44.56,64.0
synthetic-00026-10,cfg-00026,valorant,Intel Core i7-13700K,NVIDIA RTX 3060 Laptop,16,NVMe,0,1280x720,ultra,off,fxaa,low,high,137,135,91,quality,0,0,0,1,1,0,0,1,0,231.07,179.88,143.91,4.328,5.559,97.73,50.88,44.56,64.0
synthetic-00026-11,cfg-00026,valorant,Intel Core i7-13700K,NVIDIA RTX 3060 Laptop,16,NVMe,0,1280x720,ultra,off,fxaa,low,high,137,135,91,quality,1,1,0,0,0,0,0,0,0,224.92,174.67,139.74,4.446,5.725,98.54,50.88,44.56,64.0
synthetic-00026-12,cfg-00026,valorant,Intel Core i7-13700K,NVIDIA RTX 3060 Laptop,16,NVMe,0,1280x720,ultra,off,fxaa,low,high,137,135,91,quality,0,1,0,1,0,1,0,0,0,237.67,197.06,157.64,4.208,5.075,96.87,50.88,44.56,64.0
synthetic-00027-00,cfg-00027,cyberpunk_2077,Intel Core i7-13700K,AMD RX 6600,32,NVMe,0,2560x1440,high,off,fxaa,high,low,34,195,85,max_fps,0,0,0,0,0,0,0,0,0,93.42,66.6,53.28,10.705,15.015,52.59,98.2,47.28,64.0
synthetic-00027-01,cfg-00027,cyberpunk_2077,Intel Core i7-13700K,AMD RX 6600,32,NVMe,0,2560x1440,high,off,fxaa,high,low,34,195,85,max_fps,1,0,0,0,0,0,0,0,0,92.67,65.4,52.32,10.791,15.29,52.81,98.2,47.28,64.0
synthetic-00027-02,cfg-00027,cyberpunk_2077,Intel Core i7-13700K,AMD RX 6600,32,NVMe,0,2560x1440,high,off,fxaa,high,low,34,195,85,max_fps,0,1,0,0,0,0,0,0,0,95.73,71.39,57.11,10.447,14.008,51.9,98.2,47.28,64.0
synthetic-00027-03,cfg-00027,cyberpunk_2077,Intel Core i7-13700K,AMD RX 6600,32,NVMe,0,2560x1440,high,off,fxaa,high,low,34,195,85,max_fps,0,0,1,0,0,0,0,0,0,98.74,76.53,61.22,10.127,13.067,50.99,98.2,47.28,64.0
synthetic-00027-04,cfg-00027,cyberpunk_2077,Intel Core i7-13700K,AMD RX 6600,32,NVMe,0,2560x1440,high,off,fxaa,high,low,34,195,85,max_fps,0,0,0,1,0,0,0,0,0,93.79,68.3,54.64,10.662,14.642,52.48,98.2,47.28,64.0
synthetic-00027-05,cfg-00027,cyberpunk_2077,Intel Core i7-13700K,AMD RX 6600,32,NVMe,0,2560x1440,high,off,fxaa,high,low,34,195,85,max_fps,0,0,0,0,1,0,0,0,0,97.34,73.08,58.46,10.273,13.684,51.41,98.2,47.28,64.0
synthetic-00027-06,cfg-00027,cyberpunk_2077,Intel Core i7-13700K,AMD RX 6600,32,NVMe,0,2560x1440,high,off,fxaa,high,low,34,195,85,max_fps,0,0,0,0,0,1,0,0,0,96.75,73.51,58.81,10.336,13.603,51.59,98.2,47.28,64.0
synthetic-00027-07,cfg-00027,cyberpunk_2077,Intel Core i7-13700K,AMD RX 6600,32,NVMe,0,2560x1440,high,off,fxaa,high,low,34,195,85,max_fps,0,0,0,0,0,0,1,0,0,98.46,76.58,61.26,10.156,13.059,51.08,98.2,47.28,64.0
synthetic-00027-08,cfg-00027,cyberpunk_2077,Intel Core i7-13700K,AMD RX 6600,32,NVMe,0,2560x1440,high,off,fxaa,high,low,34,195,85,max_fps,0,0,0,0,0,0,0,1,0,95.8,71.4,57.12,10.439,14.005,51.87,98.2,47.28,64.0
synthetic-00027-09,cfg-00027,cyberpunk_2077,Intel Core i7-13700K,AMD RX 6600,32,NVMe,0,2560x1440,high,off,fxaa,high,low,34,195,85,max_fps,0,0,0,0,0,0,0,0,1,97.29,74.27,59.42,10.279,13.464,51.43,98.2,47.28,64.0
synthetic-00027-10,cfg-00027,cyberpunk_2077,Intel Core i7-13700K,AMD RX 6600,32,NVMe,0,2560x1440,high,off,fxaa,high,low,34,195,85,max_fps,0,0,1,1,0,0,1,0,1,106.06,93.29,74.63,9.429,10.72,48.8,98.2,47.28,64.0
synthetic-00027-11,cfg-00027,cyberpunk_2077,Intel Core i7-13700K,AMD RX 6600,32,NVMe,0,2560x1440,high,off,fxaa,high,low,34,195,85,max_fps,0,1,1,1,0,0,0,0,1,103.69,88.34,70.67,9.644,11.321,49.51,98.2,47.28,64.0
synthetic-00027-12,cfg-00027,cyberpunk_2077,Intel Core i7-13700K,AMD RX 6600,32,NVMe,0,2560x1440,high,off,fxaa,high,low,34,195,85,max_fps,0,1,0,0,1,0,1,0,0,103.68,86.69,69.35,9.645,11.535,49.51,98.2,47.28,64.0
synthetic-00028-00,cfg-00028,cs2,AMD Ryzen 7 5800X3D,NVIDIA RTX 4070,32,SSD,1,1920x1080,ultra,off,msaa_2x,ultra,high,172,76,51,quality,0,0,0,0,0,0,0,0,0,135.1,100.64,75.68,7.402,9.936,91.39,52.0,48.56,82.6
synthetic-00028-01,cfg-00028,cs2,AMD Ryzen 7 5800X3D,NVIDIA RTX 4070,32,SSD,1,1920x1080,ultra,off,msaa_2x,ultra,high,172,76,51,quality,1,0,0,0,0,0,0,0,0,142.53,115.54,86.89,7.016,8.655,89.85,52.0,48.56,82.6
synthetic-00028-02,cfg-00028,cs2,AMD Ryzen 7 5800X3D,NVIDIA RTX 4070,32,SSD,1,1920x1080,ultra,off,msaa_2x,ultra,high,172,76,51,quality,0,1,0,0,0,0,0,0,0,138.71,107.13,80.57,7.209,9.334,90.64,52.0,48.56,82.6
synthetic-00028-03,cfg-00028,cs2,AMD Ryzen 7 5800X3D,NVIDIA RTX 4070,32,SSD,1,1920x1080,ultra,off,msaa_2x,ultra,high,172,76,51,quality,0,0,1,0,0,0,0,0,0,138.07,105.59,79.4,7.242,9.47,90.77,52.0,48.56,82.6
synthetic-00028-04,cfg-00028,cs2,AMD Ryzen 7 5800X3D,NVIDIA RTX 4070,32,SSD,1,1920x1080,ultra,off,msaa_2x,ultra,high,172,76,51,quality,0,0,0,1,0,0,0,0,0,136.99,108.6,81.67,7.3,9.208,91.0,52.0,48.56,82.6
synthetic-00028-05,cfg-00028,cs2,AMD Ryzen 7 5800X3D,NVIDIA RTX 4070,32,SSD,1,1920x1080,ultra,off,msaa_2x,ultra,high,172,76,51,quality,0,0,0,0,1,0,0,0,0,146.72,121.84,91.63,6.816,8.207,88.98,52.0,48.56,82.6
synthetic-00028-06,cfg-00028,cs2,AMD Ryzen 7 5800X3D,NVIDIA RTX 4070,32,SSD,1,1920x1080,ultra,off,msaa_2x,ultra,high,172,76,51,quality,0,0,0,0,0,1,0,0,0,143.16,115.01,86.49,6.985,8.695,89.72,52.0,48.56,82.6
synthetic-00028-07,cfg-00028,cs2,AMD Ryzen 7 5800X3D,NVIDIA RTX 4070,32,SSD,1,1920x1080,ultra,off,msaa_2x,ultra,high,172,76,51,quality,0,0,0,0,0,0,1,0,0,137.26,104.23,78.38,7.285,9.594,90.94,52.0,48.56,82.6
synthetic-00028-08,cfg-00028,cs2,AMD Ryzen 7 5800X3D,NVIDIA RTX 4070,32,SSD,1,1920x1080,ultra,off,msaa_2x,ultra,high,172,76,51,quality,0,0,0,0,0,0,0,1,0,140.28,109.95,82.68,7.129,9.095,90.32,52.0,48.56,82.6
synthetic-00028-09,cfg-00028,cs2,AMD Ryzen 7 5800X3D,NVIDIA RTX 4070,32,SSD,1,1920x1080,ultra,off,msaa_2x,ultra,high,172,76,51,quality,0,0,0,0,0,0,0,0,1,137.99,106.04,79.74,7.247,9.43,90.79,52.0,48.56,82.6
synthetic-00028-10,cfg-00028,cs2,AMD Ryzen 7 5800X3D,NVIDIA RTX 4070,32,SSD,1,1920x1080,ultra,off,msaa_2x,ultra,high,172,76,51,quality,0,1,0,0,0,1,1,0,0,147.69,123.49,92.86,6.771,8.098,88.78,52.0,48.56,82.6
synthetic-00028-11,cfg-00028,cs2,AMD Ryzen 7 5800X3D,NVIDIA RTX 4070,32,SSD,1,1920x1080,ultra,off,msaa_2x,ultra,high,172,76,51,quality,0,0,0,0,0,1,0,1,0,147.74,123.79,93.09,6.769,8.078,88.77,52.0,48.56,82.6
synthetic-00028-12,cfg-00028,cs2,AMD Ryzen 7 5800X3D,NVIDIA RTX 4070,32,SSD,1,1920x1080,ultra,off,msaa_2x,ultra,high,172,76,51,quality,0,0,1,1,0,0,0,0,0,139.75,113.13,85.07,7.156,8.839,90.43,52.0,48.56,82.6
synthetic-00029-00,cfg-00029,cs2,Intel Core i7-13700K,NVIDIA GTX 1660 Super,16,SSD,1,3840x2160,ultra,off,taa,low,medium,100,141,98,max_fps,0,0,0,0,0,0,0,0,0,68.0,47.65,35.07,14.705,20.986,55.34,99.0,98.89,85.8
synthetic-00029-01,cfg-00029,cs2,Intel Core i7-13700K,NVIDIA GTX 1660 Super,16,SSD,1,3840x2160,ultra,off,taa,low,medium,100,141,98,max_fps,1,0,0,0,0,0,0,0,0,67.46,46.78,34.43,14.824,21.375,55.57,99.0,98.89,85.8
synthetic-00029-02,cfg-00029,cs2,Intel Core i7-13700K,NVIDIA GTX 1660 Super,16,SSD,1,3840x2160,ultra,off,taa,low,medium,100,141,98,max_fps,0,1,0,0,0,0,0,0,0,69.94,51.74,38.08,14.297,19.328,54.54,99.0,98.89,85.8
synthetic-00029-03,cfg-00029,cs2,Intel Core i7-13700K,NVIDIA GTX 1660 Super,16,SSD,1,3840x2160,ultra,off,taa,low,medium,100,141,98,max_fps,0,0,1,0,0,0,0,0,0,67.46,47.51,34.97,14.824,21.047,55.57,99.0,98.89,85.8
synthetic-00029-04,cfg-00029,cs2,Intel Core i7-13700K,NVIDIA GTX 1660 Super,16,SSD,1,3840x2160,ultra,off,taa,low,medium,100,141,98,max_fps,0,0,0,1,0,0,0,0,0,68.28,49.09,36.13,14.647,20.371,55.23,99.0,98.89,85.8
synthetic-00029-05,cfg-00029,cs2,Intel Core i7-13700K,NVIDIA GTX 1660 Super,16,SSD,1,3840x2160,ultra,off,taa,low,medium,100,141,98,max_fps,0,0,0,0,1,0,0,0,0,74.4,59.23,43.59,13.442,16.884,52.71,99.0,98.89,85.8
synthetic-00029-06,cfg-00029,cs2,Intel Core i7-13700K,NVIDIA GTX 1660 Super,16,SSD,1,3840x2160,ultra,off,taa,low,medium,100,141,98,max_fps,0,0,0,0,0,1,0,0,0,70.74,53.45,39.34,14.136,18.709,54.21,99.0,98.89,85.8
synthetic-00029-07,cfg-00029,cs2,Intel Core i7-13700K,NVIDIA GTX 1660 Super,16,SSD,1,3840x2160,ultra,off,taa,low,medium,100,141,98,max_fps,0,0,0,0,0,0,1,0,0,72.66,56.57,41.64,13.763,17.677,53.42,99.0,98.89,85.8
synthetic-00029-08,cfg-00029,cs2,Intel Core i7-13700K,NVIDIA GTX 1660 Super,16,SSD,1,3840x2160,ultra,off,taa,low,medium,100,141,98,max_fps,0,0,0,0,0,0,0,1,0,69.25,49.97,36.78,14.441,20.013,54.83,99.0,98.89,85.8
synthetic-00029-09,cfg-00029,cs2,Intel Core i7-13700K,NVIDIA GTX 1660 Super,16,SSD,1,3840x2160,ultra,off,taa,low,medium,100,141,98,max_fps,0,0,0,0,0,0,0,0,1,71.34,54.33,39.98,14.018,18.407,53.97,99.0,98.89,85.8
synthetic-00029-10,cfg-00029,cs2,Intel Core i7-13700K,NVIDIA GTX 1660 Super,16,SSD,1,3840x2160,ultra,off,taa,low,medium,100,141,98,max_fps,0,0,0,0,1,1,0,0,0,76.72,64.77,47.67,13.034,15.439,51.75,99.0,98.89,85.8
synthetic-00029-11,cfg-00029,cs2,Intel Core i7-13700K,NVIDIA GTX 1660 Super,16,SSD,1,3840x2160,ultra,off,taa,low,medium,100,141,98,max_fps,0,0,0,0,0,1,1,0,0,75.06,62.11,45.71,13.322,16.1,52.43,99.0,98.89,85.8
synthetic-00029-12,cfg-00029,cs2,Intel Core i7-13700K,NVIDIA GTX 1660 Super,16,SSD,1,3840x2160,ultra,off,taa,low,medium,100,141,98,max_fps,0,0,1,1,0,0,0,0,1,70.79,54.93,40.43,14.126,18.204,54.19,99.0,98.89,85.8
synthetic-00030-00,cfg-00030,cs2,AMD Ryzen 7 7840HS,AMD RX 6600,12,SSD,1,1280x720,medium,off,fxaa,high,high,83,43,27,max_fps,0,0,0,0,0,0,0,0,0,196.68,149.48,112.41,5.084,6.69,88.0,50.88,47.28,82.6
synthetic-00030-01,cfg-00030,cs2,AMD Ryzen 7 7840HS,AMD RX 6600,12,SSD,1,1280x720,medium,off,fxaa,high,high,83,43,27,max_fps,1,0,0,0,0,0,0,0,0,207.5,171.33,128.84,4.819,5.837,86.46,50.88,47.28,82.6
synthetic-00030-02,cfg-00030,cs2,AMD Ryzen 7 7840HS,AMD RX 6600,12,SSD,1,1280x720,medium,off,fxaa,high,high,83,43,27,max_fps,0,1,0,0,0,0,0,0,0,201.01,156.74,117.87,4.975,6.38,87.38,50.88,47.28,82.6
synthetic-00030-03,cfg-00030,cs2,AMD Ryzen 7 7840HS,AMD RX 6600,12,SSD,1,1280x720,medium,off,fxaa,high,high,83,43,27,max_fps,0,0,1,0,0,0,0,0,0,201.01,156.74,117.87,4.975,6.38,87.38,50.88,47.28,82.6
synthetic-00030-04,cfg-00030,cs2,AMD Ryzen 7 7840HS,AMD RX 6600,12,SSD,1,1280x720,medium,off,fxaa,high,high,83,43,27,max_fps,0,0,0,1,0,0,0,0,0,199.43,160.36,120.59,5.014,6.236,87.61,50.88,47.28,82.6
synthetic-00030-05,cfg-00030,cs2,AMD Ryzen 7 7840HS,AMD RX 6600,12,SSD,1,1280x720,medium,off,fxaa,high,high,83,43,27,max_fps,0,0,0,0,1,0,0,0,0,213.59,180.59,135.81,4.682,5.537,85.59,50.88,47.28,82.6
synthetic-00030-06,cfg-00030,cs2,AMD Ryzen 7 7840HS,AMD RX 6600,12,SSD,1,1280x720,medium,off,fxaa,high,high,83,43,27,max_fps,0,0,0,0,0,1,0,0,0,207.3,167.62,126.05,4.824,5.966,86.49,50.88,47.28,82.6
synthetic-00030-07,cfg-00030,cs2,AMD Ryzen 7 7840HS,AMD RX 6600,12,SSD,1,1280x720,medium,off,fxaa,high,high,83,43,27,max_fps,0,0,0,0,0,0,1,0,0,199.83,154.74,116.37,5.004,6.462,87.55,50.88,47.28,82.6
synthetic-00030-08,cfg-00030,cs2,AMD Ryzen 7 7840HS,AMD RX 6600,12,SSD,1,1280x720,medium,off,fxaa,high,high,83,43,27,max_fps,0,0,0,0,0,0,0,1,0,204.21,163.14,122.68,4.897,6.13,86.93,50.88,47.28,82.6
synthetic-00030-09,cfg-00030,cs2,AMD Ryzen 7 7840HS,AMD RX 6600,12,SSD,1,1280x720,medium,off,fxaa,high,high,83,43,27,max_fps,0,0,0,0,0,0,0,0,1,202.97,160.1,120.4,4.927,6.246,87.1,50.88,47.28,82.6
synthetic-00030-10,cfg-00030,cs2,AMD Ryzen 7 7840HS,AMD RX 6600,12,SSD,1,1280x720,medium,off,fxaa,high,high,83,43,27,max_fps,1,0,1,0,0,1,0,0,1,224.41,202.17,152.03,4.456,4.946,84.05,50.88,47.28,82.6
synthetic-00030-11,cfg-00030,cs2,AMD Ryzen 7 7840HS,AMD RX 6600,12,SSD,1,1280x720,medium,off,fxaa,high,high,83,43,27,max_fps,0,1,1,0,0,0,0,0,0,204.94,163.51,122.96,4.879,6.116,86.82,50.88,47.28,82.6
synthetic-00030-12,cfg-00030,cs2,AMD Ryzen 7 7840HS,AMD RX 6600,12,SSD,1,1280x720,medium,off,fxaa,high,high,83,43,27,max_fps,1,0,0,0,0,0,0,0,1,213.02,181.12,136.2,4.694,5.521,85.67,50.88,47.28,82.6
synthetic-00031-00,cfg-00031,apex_legends,AMD Ryzen 7 7840HS,NVIDIA RTX 3060 Laptop,8,HDD,1,2560x1440,high,off,taa,medium,high,150,42,31,balanced,0,0,0,0,0,0,0,0,0,91.22,69.33,51.02,10.963,14.424,42.0,98.2,46.0,85.8
synthetic-00031-01,cfg-00031,apex_legends,AMD Ryzen 7 7840HS,NVIDIA RTX 3060 Laptop,8,HDD,1,2560x1440,high,off,taa,medium,high,150,42,31,balanced,1,0,0,0,0,0,0,0,0,92.13,70.85,52.15,10.854,14.114,41.72,98.2,46.0,85.8
synthetic-00031-02,cfg-00031,apex_legends,AMD Ryzen 7 7840HS,NVIDIA RTX 3060 Laptop,8,HDD,1,2560x1440,high,off,taa,medium,high,150,42,31,balanced,0,1,0,0,0,0,0,0,0,92.13,70.85,52.15,10.854,14.114,41.72,98.2,46.0,85.8
synthetic-00031-03,cfg-00031,apex_legends,AMD Ryzen 7 7840HS,NVIDIA RTX 3060 Laptop,8,HDD,1,2560x1440,high,off,taa,medium,high,150,42,31,balanced,0,0,1,0,0,0,0,0,0,96.42,79.27,58.34,10.371,12.616,40.4,98.2,46.0,85.8
synthetic-00031-04,cfg-00031,apex_legends,AMD Ryzen 7 7840HS,NVIDIA RTX 3060 Laptop,8,HDD,1,2560x1440,high,off,taa,medium,high,150,42,31,balanced,0,0,0,1,0,0,0,0,0,91.58,69.93,51.47,10.919,14.299,41.89,98.2,46.0,85.8
synthetic-00031-05,cfg-00031,apex_legends,AMD Ryzen 7 7840HS,NVIDIA RTX 3060 Laptop,8,HDD,1,2560x1440,high,off,taa,medium,high,150,42,31,balanced,0,0,0,0,1,0,0,0,0,99.79,85.36,62.83,10.021,11.715,39.37,98.2,46.0,85.8
synthetic-00031-06,cfg-00031,apex_legends,AMD Ryzen 7 7840HS,NVIDIA RTX 3060 Laptop,8,HDD,1,2560x1440,high,off,taa,medium,high,150,42,31,balanced,0,0,0,0,0,1,0,0,0,92.86,72.08,53.05,10.769,13.874,41.5,98.2,46.0,85.8
synthetic-00031-07,cfg-00031,apex_legends,AMD Ryzen 7 7840HS,NVIDIA RTX 3060 Laptop,8,HDD,1,2560x1440,high,off,taa,medium,high,150,42,31,balanced,0,0,0,0,0,0,1,0,0,96.15,79.3,58.37,10.401,12.61,40.49,98.2,46.0,85.8
synthetic-00031-08,cfg-00031,apex_legends,AMD Ryzen 7 7840HS,NVIDIA RTX 3060 Laptop,8,HDD,1,2560x1440,high,off,taa,medium,high,150,42,31,balanced,0,0,0,0,0,0,0,1,0,93.22,73.33,53.97,10.728,13.637,41.39,98.2,46.0,85.8
synthetic-00031-09,cfg-00031,apex_legends,AMD Ryzen 7 7840HS,NVIDIA RTX 3060 Laptop,8,HDD,1,2560x1440,high,off,taa,medium,high,150,42,31,balanced,0,0,0,0,0,0,0,0,1,95.51,76.63,56.4,10.47,13.051,40.68,98.2,46.0,85.8
